icd_code,ccs,icd_version
BW2900Z,177,10
BW290ZZ,177,10
BW2910Z,177,10
BW291ZZ,177,10
BW29Y0Z,177,10
BW29YZZ,177,10
BW29ZZZ,177,10
BW2F00Z,177,10
BW2F0ZZ,177,10
BW2F10Z,177,10
BW2F1ZZ,177,10
BW2FY0Z,177,10
BW2FYZZ,177,10
BW2FZZZ,177,10
B22100Z,178,10
B2210ZZ,178,10
B22110Z,178,10
B2211ZZ,178,10
B221Y0Z,178,10
B221YZZ,178,10
B221Z2Z,178,10
B221ZZZ,178,10
B22300Z,178,10
B2230ZZ,178,10
B22310Z,178,10
B2231ZZ,178,10
B223Y0Z,178,10
B223YZZ,178,10
B223Z2Z,178,10
B223ZZZ,178,10
B22600Z,178,10
B2260ZZ,178,10
B22610Z,178,10
B2261ZZ,178,10
B226Y0Z,178,10
B226YZZ,178,10
B226Z2Z,178,10
B226ZZZ,178,10
B3200ZZ,178,10
B3201ZZ,178,10
B320YZZ,178,10
B320Z2Z,178,10
B320ZZZ,178,10
B32S0ZZ,178,10
B32S1ZZ,178,10
B32SYZZ,178,10
B32SZ2Z,178,10
B32SZZZ,178,10
B32T0ZZ,178,10
B32T1ZZ,178,10
B32TYZZ,178,10
B32TZ2Z,178,10
B32TZZZ,178,10
B52800Z,178,10
B5280ZZ,178,10
B52810Z,178,10
B5281ZZ,178,10
B528Y0Z,178,10
B528YZZ,178,10
B528Z2Z,178,10
B528ZZZ,178,10
B52Q00Z,178,10
B52Q0ZZ,178,10
B52Q10Z,178,10
B52Q1ZZ,178,10
B52QY0Z,178,10
B52QYZZ,178,10
B52QZ2Z,178,10
B52QZZZ,178,10
B52R00Z,178,10
B52R0ZZ,178,10
B52R10Z,178,10
B52R1ZZ,178,10
B52RY0Z,178,10
B52RYZZ,178,10
B52RZ2Z,178,10
B52RZZZ,178,10
B52S00Z,178,10
B52S0ZZ,178,10
B52S10Z,178,10
B52S1ZZ,178,10
B52SY0Z,178,10
B52SYZZ,178,10
B52SZ2Z,178,10
B52SZZZ,178,10
BB2400Z,178,10
BB240ZZ,178,10
BB2410Z,178,10
BB241ZZ,178,10
BB24Y0Z,178,10
BB24YZZ,178,10
BB24ZZZ,178,10
BB2700Z,178,10
BB270ZZ,178,10
BB2710Z,178,10
BB271ZZ,178,10
BB27Y0Z,178,10
BB27YZZ,178,10
BB27ZZZ,178,10
BB2800Z,178,10
BB280ZZ,178,10
BB2810Z,178,10
BB281ZZ,178,10
BB28Y0Z,178,10
BB28YZZ,178,10
BB28ZZZ,178,10
BB2900Z,178,10
BB290ZZ,178,10
BB2910Z,178,10
BB291ZZ,178,10
BB29Y0Z,178,10
BB29YZZ,178,10
BB29ZZZ,178,10
BB2F00Z,178,10
BB2F0ZZ,178,10
BB2F10Z,178,10
BB2F1ZZ,178,10
BB2FY0Z,178,10
BB2FYZZ,178,10
BB2FZZZ,178,10
BP2W0ZZ,178,10
BP2W1ZZ,178,10
BP2WYZZ,178,10
B4200ZZ,179,10
B4201ZZ,179,10
B420YZZ,179,10
B420Z2Z,179,10
B420ZZZ,179,10
B4240ZZ,179,10
B4241ZZ,179,10
B424YZZ,179,10
B424Z2Z,179,10
B424ZZZ,179,10
B4280ZZ,179,10
B4281ZZ,179,10
B428YZZ,179,10
B428Z2Z,179,10
B428ZZZ,179,10
B42C0ZZ,179,10
B42C1ZZ,179,10
B42CYZZ,179,10
B42CZ2Z,179,10
B42CZZZ,179,10
B42M0ZZ,179,10
B42M1ZZ,179,10
B42MYZZ,179,10
B42MZ2Z,179,10
B42MZZZ,179,10
B52900Z,179,10
B5290ZZ,179,10
B52910Z,179,10
B5291ZZ,179,10
B529Y0Z,179,10
B529YZZ,179,10
B529Z2Z,179,10
B529ZZZ,179,10
B52F00Z,179,10
B52F0ZZ,179,10
B52F10Z,179,10
B52F1ZZ,179,10
B52FY0Z,179,10
B52FYZZ,179,10
B52FZ2Z,179,10
B52FZZZ,179,10
B52G00Z,179,10
B52G0ZZ,179,10
B52G10Z,179,10
B52G1ZZ,179,10
B52GY0Z,179,10
B52GYZZ,179,10
B52GZ2Z,179,10
B52GZZZ,179,10
B52H00Z,179,10
B52H0ZZ,179,10
B52H10Z,179,10
B52H1ZZ,179,10
B52HY0Z,179,10
B52HYZZ,179,10
B52HZ2Z,179,10
B52HZZZ,179,10
B52J00Z,179,10
B52J0ZZ,179,10
B52J10Z,179,10
B52J1ZZ,179,10
B52JY0Z,179,10
B52JYZZ,179,10
B52JZ2Z,179,10
B52JZZZ,179,10
B52K00Z,179,10
B52K0ZZ,179,10
B52K10Z,179,10
B52K1ZZ,179,10
B52KY0Z,179,10
B52KYZZ,179,10
B52KZ2Z,179,10
B52KZZZ,179,10
B52L00Z,179,10
B52L0ZZ,179,10
B52L10Z,179,10
B52L1ZZ,179,10
B52LY0Z,179,10
B52LYZZ,179,10
B52LZ2Z,179,10
B52LZZZ,179,10
BD2400Z,179,10
BD240ZZ,179,10
BD2410Z,179,10
BD241ZZ,179,10
BD24Y0Z,179,10
BD24YZZ,179,10
BD24ZZZ,179,10
BF2500Z,179,10
BF250ZZ,179,10
BF2510Z,179,10
BF251ZZ,179,10
BF25Y0Z,179,10
BF25YZZ,179,10
BF25ZZZ,179,10
BF2600Z,179,10
BF260ZZ,179,10
BF2610Z,179,10
BF261ZZ,179,10
BF26Y0Z,179,10
BF26YZZ,179,10
BF26ZZZ,179,10
BF2700Z,179,10
BF270ZZ,179,10
BF2710Z,179,10
BF271ZZ,179,10
BF27Y0Z,179,10
BF27YZZ,179,10
BF27ZZZ,179,10
BF2C00Z,179,10
BF2C0ZZ,179,10
BF2C10Z,179,10
BF2C1ZZ,179,10
BF2CY0Z,179,10
BF2CYZZ,179,10
BF2CZZZ,179,10
BR2C0ZZ,179,10
BR2C1ZZ,179,10
BR2CYZZ,179,10
BR2CZZZ,179,10
BT2000Z,179,10
BT200ZZ,179,10
BT2010Z,179,10
BT201ZZ,179,10
BT20Y0Z,179,10
BT20YZZ,179,10
BT20ZZZ,179,10
BT2100Z,179,10
BT210ZZ,179,10
BT2110Z,179,10
BT211ZZ,179,10
BT21Y0Z,179,10
BT21YZZ,179,10
BT21ZZZ,179,10
BT2200Z,179,10
BT220ZZ,179,10
BT2210Z,179,10
BT221ZZ,179,10
BT22Y0Z,179,10
BT22YZZ,179,10
BT22ZZZ,179,10
BT2300Z,179,10
BT230ZZ,179,10
BT2310Z,179,10
BT231ZZ,179,10
BT23Y0Z,179,10
BT23YZZ,179,10
BT23ZZZ,179,10
BT2900Z,179,10
BT290ZZ,179,10
BT2910Z,179,10
BT291ZZ,179,10
BT29Y0Z,179,10
BT29YZZ,179,10
BT29ZZZ,179,10
BW2000Z,179,10
BW200ZZ,179,10
BW2010Z,179,10
BW201ZZ,179,10
BW20Y0Z,179,10
BW20YZZ,179,10
BW20ZZZ,179,10
BW2100Z,179,10
BW210ZZ,179,10
BW2110Z,179,10
BW211ZZ,179,10
BW21Y0Z,179,10
BW21YZZ,179,10
BW21ZZZ,179,10
BW2G00Z,179,10
BW2G0ZZ,179,10
BW2G10Z,179,10
BW2G1ZZ,179,10
BW2GY0Z,179,10
BW2GYZZ,179,10
BW2GZZZ,179,10
0890XZX,18,10
0891XZX,18,10
08923ZX,18,10
08933ZX,18,10
08943ZX,18,10
08953ZX,18,10
0896XZX,18,10
0897XZX,18,10
0898XZX,18,10
0899XZX,18,10
089A0ZX,18,10
089A3ZX,18,10
089B0ZX,18,10
089B3ZX,18,10
089C3ZX,18,10
089D3ZX,18,10
089E3ZX,18,10
089F3ZX,18,10
089G3ZX,18,10
089H3ZX,18,10
089J3ZX,18,10
089K3ZX,18,10
089L0ZX,18,10
089L3ZX,18,10
089M0ZX,18,10
089M3ZX,18,10
089N0ZX,18,10
089N3ZX,18,10
089NXZX,18,10
089P0ZX,18,10
089P3ZX,18,10
089PXZX,18,10
089Q0ZX,18,10
089Q3ZX,18,10
089QXZX,18,10
089R0ZX,18,10
089R3ZX,18,10
089RXZX,18,10
089SXZX,18,10
089TXZX,18,10
089V0ZX,18,10
089V3ZX,18,10
089W0ZX,18,10
089W3ZX,18,10
089X0ZX,18,10
089X3ZX,18,10
089X7ZX,18,10
089X8ZX,18,10
089Y0ZX,18,10
089Y3ZX,18,10
089Y7ZX,18,10
089Y8ZX,18,10
08B00ZX,18,10
08B03ZX,18,10
08B0XZX,18,10
08B10ZX,18,10
08B13ZX,18,10
08B1XZX,18,10
08B43ZX,18,10
08B53ZX,18,10
08B6XZX,18,10
08B7XZX,18,10
08B8XZX,18,10
08B9XZX,18,10
08BA0ZX,18,10
08BA3ZX,18,10
08BB0ZX,18,10
08BB3ZX,18,10
08BC3ZX,18,10
08BD3ZX,18,10
08BE3ZX,18,10
08BF3ZX,18,10
08BJ3ZX,18,10
08BK3ZX,18,10
08BL0ZX,18,10
08BL3ZX,18,10
08BM0ZX,18,10
08BM3ZX,18,10
08BN0ZX,18,10
08BN3ZX,18,10
08BNXZX,18,10
08BP0ZX,18,10
08BP3ZX,18,10
08BPXZX,18,10
08BQ0ZX,18,10
08BQ3ZX,18,10
08BQXZX,18,10
08BR0ZX,18,10
08BR3ZX,18,10
08BRXZX,18,10
08BSXZX,18,10
08BTXZX,18,10
08BV0ZX,18,10
08BV3ZX,18,10
08BW0ZX,18,10
08BW3ZX,18,10
08BX0ZX,18,10
08BX3ZX,18,10
08BX7ZX,18,10
08BX8ZX,18,10
08BY0ZX,18,10
08BY3ZX,18,10
08BY7ZX,18,10
08BY8ZX,18,10
08D8XZX,18,10
08D9XZX,18,10
08J0XZZ,18,10
08J1XZZ,18,10
08JJXZZ,18,10
08JKXZZ,18,10
08JL0ZZ,18,10
08JLXZZ,18,10
08JM0ZZ,18,10
08JMXZZ,18,10
3E0C3KZ,18,10
3E0C7KZ,18,10
3E0CXKZ,18,10
3E1C38X,18,10
3E1CX8X,18,10
8E09XBG,180,10
8E0WXBG,180,10
8E0XXBG,180,10
8E0YXBG,180,10
B02B00Z,180,10
B02B0ZZ,180,10
B02B10Z,180,10
B02B1ZZ,180,10
B02BY0Z,180,10
B02BYZZ,180,10
B02BZZZ,180,10
B4210ZZ,180,10
B4211ZZ,180,10
B421YZZ,180,10
B421Z2Z,180,10
B421ZZZ,180,10
B42F0ZZ,180,10
B42F1ZZ,180,10
B42FYZZ,180,10
B42FZ2Z,180,10
B42FZZZ,180,10
B42G0ZZ,180,10
B42G1ZZ,180,10
B42GYZZ,180,10
B42GZ2Z,180,10
B42GZZZ,180,10
B42H0ZZ,180,10
B42H1ZZ,180,10
B42HYZZ,180,10
B42HZ2Z,180,10
B42HZZZ,180,10
B52T00Z,180,10
B52T0ZZ,180,10
B52T10Z,180,10
B52T1ZZ,180,10
B52TY0Z,180,10
B52TYZZ,180,10
B52TZ2Z,180,10
B52TZZZ,180,10
BG2200Z,180,10
BG220ZZ,180,10
BG2210Z,180,10
BG221ZZ,180,10
BG22Y0Z,180,10
BG22YZZ,180,10
BG22ZZZ,180,10
BP200ZZ,180,10
BP201ZZ,180,10
BP20YZZ,180,10
BP210ZZ,180,10
BP211ZZ,180,10
BP21YZZ,180,10
BP220ZZ,180,10
BP221ZZ,180,10
BP22YZZ,180,10
BP22ZZZ,180,10
BP230ZZ,180,10
BP231ZZ,180,10
BP23YZZ,180,10
BP23ZZZ,180,10
BP240ZZ,180,10
BP241ZZ,180,10
BP24YZZ,180,10
BP24ZZZ,180,10
BP250ZZ,180,10
BP251ZZ,180,10
BP25YZZ,180,10
BP25ZZZ,180,10
BP260ZZ,180,10
BP261ZZ,180,10
BP26YZZ,180,10
BP26ZZZ,180,10
BP270ZZ,180,10
BP271ZZ,180,10
BP27YZZ,180,10
BP27ZZZ,180,10
BP280ZZ,180,10
BP281ZZ,180,10
BP28YZZ,180,10
BP28ZZZ,180,10
BP290ZZ,180,10
BP291ZZ,180,10
BP29YZZ,180,10
BP29ZZZ,180,10
BP2A0ZZ,180,10
BP2A1ZZ,180,10
BP2AYZZ,180,10
BP2AZZZ,180,10
BP2B0ZZ,180,10
BP2B1ZZ,180,10
BP2BYZZ,180,10
BP2BZZZ,180,10
BP2CZZZ,180,10
BP2DZZZ,180,10
BP2E0ZZ,180,10
BP2E1ZZ,180,10
BP2EYZZ,180,10
BP2EZZZ,180,10
BP2F0ZZ,180,10
BP2F1ZZ,180,10
BP2FYZZ,180,10
BP2FZZZ,180,10
BP2G0ZZ,180,10
BP2G1ZZ,180,10
BP2GYZZ,180,10
BP2GZZZ,180,10
BP2H0ZZ,180,10
BP2H1ZZ,180,10
BP2HYZZ,180,10
BP2HZZZ,180,10
BP2J0ZZ,180,10
BP2J1ZZ,180,10
BP2JYZZ,180,10
BP2JZZZ,180,10
BP2K0ZZ,180,10
BP2K1ZZ,180,10
BP2KYZZ,180,10
BP2KZZZ,180,10
BP2L0ZZ,180,10
BP2L1ZZ,180,10
BP2LYZZ,180,10
BP2LZZZ,180,10
BP2M0ZZ,180,10
BP2M1ZZ,180,10
BP2MYZZ,180,10
BP2MZZZ,180,10
BP2N0ZZ,180,10
BP2N1ZZ,180,10
BP2NYZZ,180,10
BP2NZZZ,180,10
BP2P0ZZ,180,10
BP2P1ZZ,180,10
BP2PYZZ,180,10
BP2PZZZ,180,10
BP2Q0ZZ,180,10
BP2Q1ZZ,180,10
BP2QYZZ,180,10
BP2QZZZ,180,10
BP2R0ZZ,180,10
BP2R1ZZ,180,10
BP2RYZZ,180,10
BP2RZZZ,180,10
BP2S0ZZ,180,10
BP2S1ZZ,180,10
BP2SYZZ,180,10
BP2SZZZ,180,10
BP2T0ZZ,180,10
BP2T1ZZ,180,10
BP2TYZZ,180,10
BP2TZZZ,180,10
BP2U0ZZ,180,10
BP2U1ZZ,180,10
BP2UYZZ,180,10
BP2UZZZ,180,10
BP2V0ZZ,180,10
BP2V1ZZ,180,10
BP2VYZZ,180,10
BP2VZZZ,180,10
BP2X0ZZ,180,10
BP2X1ZZ,180,10
BP2XYZZ,180,10
BP2XZZZ,180,10
BP2Y0ZZ,180,10
BP2Y1ZZ,180,10
BP2YYZZ,180,10
BP2YZZZ,180,10
BQ200ZZ,180,10
BQ201ZZ,180,10
BQ20YZZ,180,10
BQ20ZZZ,180,10
BQ210ZZ,180,10
BQ211ZZ,180,10
BQ21YZZ,180,10
BQ21ZZZ,180,10
BQ230ZZ,180,10
BQ231ZZ,180,10
BQ23YZZ,180,10
BQ23ZZZ,180,10
BQ240ZZ,180,10
BQ241ZZ,180,10
BQ24YZZ,180,10
BQ24ZZZ,180,10
BQ270ZZ,180,10
BQ271ZZ,180,10
BQ27YZZ,180,10
BQ27ZZZ,180,10
BQ280ZZ,180,10
BQ281ZZ,180,10
BQ28YZZ,180,10
BQ28ZZZ,180,10
BQ2B0ZZ,180,10
BQ2B1ZZ,180,10
BQ2BYZZ,180,10
BQ2C0ZZ,180,10
BQ2C1ZZ,180,10
BQ2CYZZ,180,10
BQ2D0ZZ,180,10
BQ2D1ZZ,180,10
BQ2DYZZ,180,10
BQ2DZZZ,180,10
BQ2F0ZZ,180,10
BQ2F1ZZ,180,10
BQ2FYZZ,180,10
BQ2FZZZ,180,10
BQ2G0ZZ,180,10
BQ2G1ZZ,180,10
BQ2GYZZ,180,10
BQ2GZZZ,180,10
BQ2H0ZZ,180,10
BQ2H1ZZ,180,10
BQ2HYZZ,180,10
BQ2HZZZ,180,10
BQ2J0ZZ,180,10
BQ2J1ZZ,180,10
BQ2JYZZ,180,10
BQ2JZZZ,180,10
BQ2K0ZZ,180,10
BQ2K1ZZ,180,10
BQ2KYZZ,180,10
BQ2KZZZ,180,10
BQ2L0ZZ,180,10
BQ2L1ZZ,180,10
BQ2LYZZ,180,10
BQ2LZZZ,180,10
BQ2M0ZZ,180,10
BQ2M1ZZ,180,10
BQ2MYZZ,180,10
BQ2MZZZ,180,10
BQ2P0ZZ,180,10
BQ2P1ZZ,180,10
BQ2PYZZ,180,10
BQ2PZZZ,180,10
BQ2Q0ZZ,180,10
BQ2Q1ZZ,180,10
BQ2QYZZ,180,10
BQ2QZZZ,180,10
BQ2R0ZZ,180,10
BQ2R1ZZ,180,10
BQ2RYZZ,180,10
BQ2RZZZ,180,10
BQ2S0ZZ,180,10
BQ2S1ZZ,180,10
BQ2SYZZ,180,10
BQ2SZZZ,180,10
BQ2V0ZZ,180,10
BQ2V1ZZ,180,10
BQ2VYZZ,180,10
BQ2VZZZ,180,10
BQ2W0ZZ,180,10
BQ2W1ZZ,180,10
BQ2WYZZ,180,10
BQ2WZZZ,180,10
BQ2X0ZZ,180,10
BQ2X1ZZ,180,10
BQ2XYZZ,180,10
BQ2XZZZ,180,10
BQ2Y0ZZ,180,10
BQ2Y1ZZ,180,10
BQ2YYZZ,180,10
BQ2YZZZ,180,10
BR200ZZ,180,10
BR201ZZ,180,10
BR20YZZ,180,10
BR20ZZZ,180,10
BR270ZZ,180,10
BR271ZZ,180,10
BR27YZZ,180,10
BR27ZZZ,180,10
BR290ZZ,180,10
BR291ZZ,180,10
BR29YZZ,180,10
BR29ZZZ,180,10
BR2D0ZZ,180,10
BR2D1ZZ,180,10
BR2DYZZ,180,10
BR2DZZZ,180,10
BR2F0ZZ,180,10
BR2F1ZZ,180,10
BR2FYZZ,180,10
BR2FZZZ,180,10
BV2300Z,180,10
BV230ZZ,180,10
BV2310Z,180,10
BV231ZZ,180,10
BV23Y0Z,180,10
BV23YZZ,180,10
BV23ZZZ,180,10
BW2400Z,180,10
BW240ZZ,180,10
BW2410Z,180,10
BW241ZZ,180,10
BW24Y0Z,180,10
BW24YZZ,180,10
BW24ZZZ,180,10
BW2500Z,180,10
BW250ZZ,180,10
BW2510Z,180,10
BW251ZZ,180,10
BW25Y0Z,180,10
BW25YZZ,180,10
BW25ZZZ,180,10
B00B0ZZ,181,10
B00B1ZZ,181,10
B00BYZZ,181,10
B01B0ZZ,181,10
B01B1ZZ,181,10
B01BYZZ,181,10
BR010ZZ,181,10
BR011ZZ,181,10
BR01YZZ,181,10
BR020ZZ,181,10
BR021ZZ,181,10
BR02YZZ,181,10
BR030ZZ,181,10
BR031ZZ,181,10
BR03YZZ,181,10
BR100ZZ,181,10
BR101ZZ,181,10
BR10YZZ,181,10
BR110ZZ,181,10
BR111ZZ,181,10
BR11YZZ,181,10
BR120ZZ,181,10
BR121ZZ,181,10
BR12YZZ,181,10
BR130ZZ,181,10
BR131ZZ,181,10
BR13YZZ,181,10
BR170ZZ,181,10
BR171ZZ,181,10
BR17YZZ,181,10
BR190ZZ,181,10
BR191ZZ,181,10
BR19YZZ,181,10
BR1G0ZZ,181,10
BR1G1ZZ,181,10
BR1GYZZ,181,10
BH00ZZZ,182,10
BH01ZZZ,182,10
BH02ZZZ,182,10
BH030ZZ,182,10
BH031ZZ,182,10
BH03YZZ,182,10
BH03ZZZ,182,10
BH040ZZ,182,10
BH041ZZ,182,10
BH04YZZ,182,10
BH04ZZZ,182,10
BH050ZZ,182,10
BH051ZZ,182,10
BH05YZZ,182,10
BH05ZZZ,182,10
BH060ZZ,182,10
BH061ZZ,182,10
BH06YZZ,182,10
BH06ZZZ,182,10
BW03ZZZ,183,10
BF030ZZ,184,10
BF031ZZ,184,10
BF03YZZ,184,10
BF0C0ZZ,184,10
BF0C1ZZ,184,10
BF0CYZZ,184,10
BD11YZZ,185,10
BD11ZZZ,185,10
BD12YZZ,185,10
BD12ZZZ,185,10
BD13YZZ,185,10
BD13ZZZ,185,10
BD15YZZ,185,10
BD15ZZZ,185,10
BD16YZZ,185,10
BD16ZZZ,185,10
BD19YZZ,185,10
BD19ZZZ,185,10
BD1BYZZ,185,10
BD1BZZZ,185,10
BD14YZZ,186,10
BD14ZZZ,186,10
BT110ZZ,187,10
BT111ZZ,187,10
BT11YZZ,187,10
BT120ZZ,187,10
BT121ZZ,187,10
BT12YZZ,187,10
BT130ZZ,187,10
BT131ZZ,187,10
BT13YZZ,187,10
BT140ZZ,187,10
BT141ZZ,187,10
BT14YZZ,187,10
BT1D0ZZ,187,10
BT1D1ZZ,187,10
BT1DYZZ,187,10
BT1F0ZZ,187,10
BT1F1ZZ,187,10
BT1FYZZ,187,10
B3010ZZ,188,10
B3011ZZ,188,10
B301YZZ,188,10
B3020ZZ,188,10
B3021ZZ,188,10
B302YZZ,188,10
B3030ZZ,188,10
B3031ZZ,188,10
B303YZZ,188,10
B3040ZZ,188,10
B3041ZZ,188,10
B304YZZ,188,10
B3050ZZ,188,10
B3051ZZ,188,10
B305YZZ,188,10
B3060ZZ,188,10
B3061ZZ,188,10
B306YZZ,188,10
B3070ZZ,188,10
B3071ZZ,188,10
B307YZZ,188,10
B3080ZZ,188,10
B3081ZZ,188,10
B308YZZ,188,10
B3090ZZ,188,10
B3091ZZ,188,10
B309YZZ,188,10
B30B0ZZ,188,10
B30B1ZZ,188,10
B30BYZZ,188,10
B30C0ZZ,188,10
B30C1ZZ,188,10
B30CYZZ,188,10
B30D0ZZ,188,10
B30D1ZZ,188,10
B30DYZZ,188,10
B30F0ZZ,188,10
B30F1ZZ,188,10
B30FYZZ,188,10
B30G0ZZ,188,10
B30G1ZZ,188,10
B30GYZZ,188,10
B30R0ZZ,188,10
B30R1ZZ,188,10
B30RYZZ,188,10
B311010,188,10
B3110ZZ,188,10
B311110,188,10
B3111ZZ,188,10
B311Y10,188,10
B311YZZ,188,10
B312010,188,10
B3120ZZ,188,10
B312110,188,10
B3121ZZ,188,10
B312Y10,188,10
B312YZZ,188,10
B313010,188,10
B3130ZZ,188,10
B313110,188,10
B3131ZZ,188,10
B313Y10,188,10
B313YZZ,188,10
B314010,188,10
B3140ZZ,188,10
B314110,188,10
B3141ZZ,188,10
B314Y10,188,10
B314YZZ,188,10
B315010,188,10
B3150ZZ,188,10
B315110,188,10
B3151ZZ,188,10
B315Y10,188,10
B315YZZ,188,10
B316010,188,10
B3160ZZ,188,10
B316110,188,10
B3161ZZ,188,10
B316Y10,188,10
B316YZZ,188,10
B317010,188,10
B3170ZZ,188,10
B317110,188,10
B3171ZZ,188,10
B317Y10,188,10
B317YZZ,188,10
B318010,188,10
B3180ZZ,188,10
B318110,188,10
B3181ZZ,188,10
B318Y10,188,10
B318YZZ,188,10
B319010,188,10
B3190ZZ,188,10
B319110,188,10
B3191ZZ,188,10
B319Y10,188,10
B319YZZ,188,10
B31B010,188,10
B31B0ZZ,188,10
B31B110,188,10
B31B1ZZ,188,10
B31BY10,188,10
B31BYZZ,188,10
B31C010,188,10
B31C0ZZ,188,10
B31C110,188,10
B31C1ZZ,188,10
B31CY10,188,10
B31CYZZ,188,10
B31D010,188,10
B31D0ZZ,188,10
B31D110,188,10
B31D1ZZ,188,10
B31DY10,188,10
B31DYZZ,188,10
B31F010,188,10
B31F0ZZ,188,10
B31F110,188,10
B31F1ZZ,188,10
B31FY10,188,10
B31FYZZ,188,10
B31G010,188,10
B31G0ZZ,188,10
B31G110,188,10
B31G1ZZ,188,10
B31GY10,188,10
B31GYZZ,188,10
B31R010,188,10
B31R0ZZ,188,10
B31R110,188,10
B31R1ZZ,188,10
B31RY10,188,10
B31RYZZ,188,10
B3000ZZ,189,10
B3001ZZ,189,10
B300YZZ,189,10
B30P0ZZ,189,10
B30P1ZZ,189,10
B30PYZZ,189,10
B310010,189,10
B3100ZZ,189,10
B310110,189,10
B3101ZZ,189,10
B310Y10,189,10
B310YZZ,189,10
B31P010,189,10
B31P0ZZ,189,10
B31P110,189,10
B31P1ZZ,189,10
B31PY10,189,10
B31PYZZ,189,10
B4000ZZ,189,10
B4001ZZ,189,10
B400YZZ,189,10
B40D0ZZ,189,10
B40D1ZZ,189,10
B40DYZZ,189,10
B410010,189,10
B4100ZZ,189,10
B410110,189,10
B4101ZZ,189,10
B410Y10,189,10
B410YZZ,189,10
B41D010,189,10
B41D0ZZ,189,10
B41D110,189,10
B41D1ZZ,189,10
B41DY10,189,10
B41DYZZ,189,10
080N07Z,19,10
080N0JZ,19,10
080N0KZ,19,10
080N0ZZ,19,10
080N37Z,19,10
080N3JZ,19,10
080N3KZ,19,10
080N3ZZ,19,10
080NX7Z,19,10
080NXJZ,19,10
080NXKZ,19,10
080NXZZ,19,10
080P07Z,19,10
080P0JZ,19,10
080P0KZ,19,10
080P0ZZ,19,10
080P37Z,19,10
080P3JZ,19,10
080P3KZ,19,10
080P3ZZ,19,10
080PX7Z,19,10
080PXJZ,19,10
080PXKZ,19,10
080PXZZ,19,10
080Q07Z,19,10
080Q0JZ,19,10
080Q0KZ,19,10
080Q0ZZ,19,10
080Q37Z,19,10
080Q3JZ,19,10
080Q3KZ,19,10
080Q3ZZ,19,10
080QX7Z,19,10
080QXJZ,19,10
080QXKZ,19,10
080QXZZ,19,10
080R07Z,19,10
080R0JZ,19,10
080R0KZ,19,10
080R0ZZ,19,10
080R37Z,19,10
080R3JZ,19,10
080R3KZ,19,10
080R3ZZ,19,10
080RX7Z,19,10
080RXJZ,19,10
080RXKZ,19,10
080RXZZ,19,10
081X0J3,19,10
081X0K3,19,10
081X0Z3,19,10
081X3J3,19,10
081X3K3,19,10
081X3Z3,19,10
081Y0J3,19,10
081Y0K3,19,10
081Y0Z3,19,10
081Y3J3,19,10
081Y3K3,19,10
081Y3Z3,19,10
0858XZZ,19,10
0859XZZ,19,10
085N0ZZ,19,10
085N3ZZ,19,10
085NXZZ,19,10
085P0ZZ,19,10
085P3ZZ,19,10
085PXZZ,19,10
085Q0ZZ,19,10
085Q3ZZ,19,10
085QXZZ,19,10
085R0ZZ,19,10
085R3ZZ,19,10
085RXZZ,19,10
085SXZZ,19,10
085TXZZ,19,10
085V0ZZ,19,10
085V3ZZ,19,10
085W0ZZ,19,10
085W3ZZ,19,10
085X0ZZ,19,10
085X3ZZ,19,10
085X7ZZ,19,10
085X8ZZ,19,10
085Y0ZZ,19,10
085Y3ZZ,19,10
085Y7ZZ,19,10
085Y8ZZ,19,10
087X0DZ,19,10
087X0ZZ,19,10
087X3DZ,19,10
087X3ZZ,19,10
087X7DZ,19,10
087X7ZZ,19,10
087X8DZ,19,10
087X8ZZ,19,10
087Y0DZ,19,10
087Y0ZZ,19,10
087Y3DZ,19,10
087Y3ZZ,19,10
087Y7DZ,19,10
087Y7ZZ,19,10
087Y8DZ,19,10
087Y8ZZ,19,10
0890X0Z,19,10
0890XZZ,19,10
0891X0Z,19,10
0891XZZ,19,10
0898X0Z,19,10
0898XZZ,19,10
0899X0Z,19,10
0899XZZ,19,10
089N00Z,19,10
089N0ZZ,19,10
089N30Z,19,10
089N3ZZ,19,10
089NX0Z,19,10
089NXZZ,19,10
089P00Z,19,10
089P0ZZ,19,10
089P30Z,19,10
089P3ZZ,19,10
089PX0Z,19,10
089PXZZ,19,10
089Q00Z,19,10
089Q0ZZ,19,10
089Q30Z,19,10
089Q3ZZ,19,10
089QX0Z,19,10
089QXZZ,19,10
089R00Z,19,10
089R0ZZ,19,10
089R30Z,19,10
089R3ZZ,19,10
089RX0Z,19,10
089RXZZ,19,10
089SX0Z,19,10
089SXZZ,19,10
089TX0Z,19,10
089TXZZ,19,10
089V00Z,19,10
089V0ZZ,19,10
089V30Z,19,10
089V3ZZ,19,10
089W00Z,19,10
089W0ZZ,19,10
089W30Z,19,10
089W3ZZ,19,10
089X00Z,19,10
089X0ZZ,19,10
089X30Z,19,10
089X3ZZ,19,10
089X70Z,19,10
089X7ZZ,19,10
089X80Z,19,10
089X8ZZ,19,10
089Y00Z,19,10
089Y0ZZ,19,10
089Y30Z,19,10
089Y3ZZ,19,10
089Y70Z,19,10
089Y7ZZ,19,10
089Y80Z,19,10
089Y8ZZ,19,10
08B8XZZ,19,10
08B9XZZ,19,10
08BN0ZZ,19,10
08BN3ZZ,19,10
08BNXZZ,19,10
08BP0ZZ,19,10
